ItemID,DCS,Style,Category,ColorDes,Size,Season,RetailPrice,Cost
33844,MISC,MTP9244,3party,LINCOLN - BLACK,OS,FW16,100,50
33845,MISC,MTP9245,3party,MASON - NAVY TRAY,OS,FW16,60,30
33846,MISC,MTP9245,3party,LINCOLN - COBALT TRAY,OS,FW16,60,30
33847,MISC,MTP9245,3party,MASON - SADDLE PERF TRAY,OS,FW16,60,30
33848,MISC,MTP9246,3party,LEWIS - JET BALCK,OS,FW16,140,70
33849,MISC,MTP9247,3party,MUGR CERAMIC COFFEE MUG,OS,FW16,60,35
33850,MISC,MTP9248,3party,PATIO CERAMIC COFFEE DRIPPER,OS,FW16,56,30
33851,MISC,MTP9249,3party,GAZE COFFEE DRIPPER POT SET,OS,FW16,75,40
33852,MISC,MTP9250,3party,BRASS CUFF,OS,FW16,100,50
33853,MISC,MTP9250,3party,STERLING SILVER CUFF,OS,FW16,200,100
33854,MISC,MTP9251,3party,BRASS I-BEAM CUFF BRACELET,OS,FW16,120,60
33855,MISC,MTP9251,3party,STERLING SILVER I-BEAM CUFF,OS,FW16,240,120
33856,MISC,MTP9252,3party,STERLING SILVER UNISEX BRACELE,OS,FW16,220,110
33857,MISC,MTP9253,3party,STERLING SILVER SIGNET BRACELE,OS,FW16,220,110
33858,MISC,MTP9254,3party,STERLING SILVER RING,9,FW16,120,60
33859,MISC,MTP9254,3party,STERLING SILVER RING,10,FW16,120,60
33860,MISC,MTP9254,3party,STERLING SILVER RING,11,FW16,120,60
33861,MISC,MTP9255,3party,STERLING SILVER SIGNET RING,9,FW16,120,60
33862,MISC,MTP9255,3party,STERLING SILVER SIGNET RING,10,FW16,120,60
33863,MISC,MTP9255,3party,STERLING SILVER SIGNET RING,11,FW16,120,60
33864,MENCOLPNT,MPT7300A,Pants,NAVY,28/30,SS17,98,30
33865,MENCOLPNT,MPT7300A,Pants,NAVY,29/30,SS17,98,30
33866,MENCOLPNT,MPT7300A,Pants,NAVY,30/30,SS17,98,30
33867,MENCOLPNT,MPT7300A,Pants,NAVY,31/30,SS17,98,30
33868,MENCOLPNT,MPT7300A,Pants,NAVY,32/30,SS17,98,30
33869,MENCOLPNT,MPT7300A,Pants,NAVY,30/32,SS17,98,30
33870,MENCOLPNT,MPT7300A,Pants,NAVY,31/32,SS17,98,30
33871,MENCOLPNT,MPT7300A,Pants,NAVY,32/32,SS17,98,30
33872,MENCOLPNT,MPT7300A,Pants,NAVY,33/32,SS17,98,30
33873,MENCOLPNT,MPT7300A,Pants,NAVY,34/32,SS17,98,30
33874,MENCOLPNT,MPT7300A,Pants,NAVY,36/32,SS17,98,30
33875,MENCOLPNT,MPT7300A,Pants,MOREL,28/30,SS17,98,30
33876,MENCOLPNT,MPT7300A,Pants,MOREL,29/30,SS17,98,30
33877,MENCOLPNT,MPT7300A,Pants,MOREL,30/30,SS17,98,30
33878,MENCOLPNT,MPT7300A,Pants,MOREL,31/30,SS17,98,30
33879,MENCOLPNT,MPT7300A,Pants,MOREL,32/30,SS17,98,30
33880,MENCOLPNT,MPT7300A,Pants,MOREL,30/32,SS17,98,30
33881,MENCOLPNT,MPT7300A,Pants,MOREL,31/32,SS17,98,30
33882,MENCOLPNT,MPT7300A,Pants,MOREL,32/32,SS17,98,30
33883,MENCOLPNT,MPT7300A,Pants,MOREL,33/32,SS17,98,30
33884,MENCOLPNT,MPT7300A,Pants,MOREL,34/32,SS17,98,30
33885,MENCOLPNT,MPT7300A,Pants,MOREL,36/32,SS17,98,30
33886,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,28/30,SS17,98,30
33887,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,29/30,SS17,98,30
33888,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,30/30,SS17,98,30
33889,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,31/30,SS17,98,30
33890,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,32/30,SS17,98,30
33891,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,30/32,SS17,98,30
33892,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,31/32,SS17,98,30
33893,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,32/32,SS17,98,30
33894,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,33/32,SS17,98,30
33895,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,34/32,SS17,98,30
33896,MENCOLPNT,MPT7300A,Pants,SEA SPRAY,36/32,SS17,98,30
33897,MENCOLPNT,MPT7300A,Pants,FLINT GREY,28/30,SS17,98,30
33898,MENCOLPNT,MPT7300A,Pants,FLINT GREY,29/30,SS17,98,30
33899,MENCOLPNT,MPT7300A,Pants,FLINT GREY,30/30,SS17,98,30
33900,MENCOLPNT,MPT7300A,Pants,FLINT GREY,31/30,SS17,98,30
33901,MENCOLPNT,MPT7300A,Pants,FLINT GREY,32/30,SS17,98,30
33902,MENCOLPNT,MPT7300A,Pants,FLINT GREY,30/32,SS17,98,30
33903,MENCOLPNT,MPT7300A,Pants,FLINT GREY,31/32,SS17,98,30
33904,MENCOLPNT,MPT7300A,Pants,FLINT GREY,32/32,SS17,98,30
33905,MENCOLPNT,MPT7300A,Pants,FLINT GREY,33/32,SS17,98,30
33906,MENCOLPNT,MPT7300A,Pants,FLINT GREY,34/32,SS17,98,30
33907,MENCOLPNT,MPT7300A,Pants,FLINT GREY,36/32,SS17,98,30
33908,MENCOLPNT,MPT7300A,Pants,KHAKI,28/30,SS17,98,30
33909,MENCOLPNT,MPT7300A,Pants,KHAKI,29/30,SS17,98,30
33910,MENCOLPNT,MPT7300A,Pants,KHAKI,30/30,SS17,98,30
33911,MENCOLPNT,MPT7300A,Pants,KHAKI,31/30,SS17,98,30
33912,MENCOLPNT,MPT7300A,Pants,KHAKI,32/30,SS17,98,30
33913,MENCOLPNT,MPT7300A,Pants,KHAKI,30/32,SS17,98,30
33914,MENCOLPNT,MPT7300A,Pants,KHAKI,31/32,SS17,98,30
33915,MENCOLPNT,MPT7300A,Pants,KHAKI,32/32,SS17,98,30
33916,MENCOLPNT,MPT7300A,Pants,KHAKI,33/32,SS17,98,30
33917,MENCOLPNT,MPT7300A,Pants,KHAKI,34/32,SS17,98,30
33918,MENCOLPNT,MPT7300A,Pants,KHAKI,36/32,SS17,98,30
33919,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,28/30,SS17,98,30
33920,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,29/30,SS17,98,30
33921,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,30/30,SS17,98,30
33922,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,31/30,SS17,98,30
33923,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,32/30,SS17,98,30
33924,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,30/32,SS17,98,30
33925,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,31/32,SS17,98,30
33926,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,32/32,SS17,98,30
33927,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,33/32,SS17,98,30
33928,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,34/32,SS17,98,30
33929,MENCOLPNT,MPT7300A,Pants,BRIGHT WHITE,36/32,SS17,98,30
33930,MENCOLPNT,MPT7301A,Pants,BLACK,28,SS17,98,30
33931,MENCOLPNT,MPT7301A,Pants,BLACK,29,SS17,98,30
33932,MENCOLPNT,MPT7301A,Pants,BLACK,30,SS17,98,30
33933,MENCOLPNT,MPT7301A,Pants,BLACK,31,SS17,98,30
33934,MENCOLPNT,MPT7301A,Pants,BLACK,32,SS17,98,30
33935,MENCOLPNT,MPT7301A,Pants,BLACK,33,SS17,98,30
33936,MENCOLPNT,MPT7301A,Pants,BLACK,34,SS17,98,30
33937,MENCOLPNT,MPT7301A,Pants,BLACK,36,SS17,98,30
33938,MENCOLPNT,MPT7301A,Pants,FLINT GREY,28,SS17,98,30
33939,MENCOLPNT,MPT7301A,Pants,FLINT GREY,29,SS17,98,30
33940,MENCOLPNT,MPT7301A,Pants,FLINT GREY,30,SS17,98,30
33941,MENCOLPNT,MPT7301A,Pants,FLINT GREY,31,SS17,98,30
33942,MENCOLPNT,MPT7301A,Pants,FLINT GREY,32,SS17,98,30
33943,MENCOLPNT,MPT7301A,Pants,FLINT GREY,33,SS17,98,30
33944,MENCOLPNT,MPT7301A,Pants,FLINT GREY,34,SS17,98,30
33945,MENCOLPNT,MPT7301A,Pants,FLINT GREY,36,SS17,98,30
33946,MENCOLPNT,MPT7301B,Pants,NAVY,28,SS17,128,40
33947,MENCOLPNT,MPT7301B,Pants,NAVY,29,SS17,128,40
33948,MENCOLPNT,MPT7301B,Pants,NAVY,30,SS17,128,40
33949,MENCOLPNT,MPT7301B,Pants,NAVY,31,SS17,128,40
33950,MENCOLPNT,MPT7301B,Pants,NAVY,32,SS17,128,40
33951,MENCOLPNT,MPT7301B,Pants,NAVY,33,SS17,128,40
33952,MENCOLPNT,MPT7301B,Pants,NAVY,34,SS17,128,40
33953,MENCOLPNT,MPT7301B,Pants,NAVY,36,SS17,128,40
33954,MENCOLPNT,MPT7301B,Pants,FLINT GREY,28,SS17,128,40
33955,MENCOLPNT,MPT7301B,Pants,FLINT GREY,29,SS17,128,40
33956,MENCOLPNT,MPT7301B,Pants,FLINT GREY,30,SS17,128,40
33957,MENCOLPNT,MPT7301B,Pants,FLINT GREY,31,SS17,128,40
33958,MENCOLPNT,MPT7301B,Pants,FLINT GREY,32,SS17,128,40
33959,MENCOLPNT,MPT7301B,Pants,FLINT GREY,33,SS17,128,40
33960,MENCOLPNT,MPT7301B,Pants,FLINT GREY,34,SS17,128,40
33961,MENCOLPNT,MPT7301B,Pants,FLINT GREY,36,SS17,128,40
33962,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,28,SS17,128,40
33963,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,29,SS17,128,40
33964,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,30,SS17,128,40
33965,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,31,SS17,128,40
33966,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,32,SS17,128,40
33967,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,33,SS17,128,40
33968,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,34,SS17,128,40
33969,MENCOLPNT,MPT7301B,Pants,BRIGHT WHITE,36,SS17,128,40
33970,MENCOLPNT,MPT7302B,Pants,NAVY,28,SS17,128,40
33971,MENCOLPNT,MPT7302B,Pants,NAVY,29,SS17,128,40
33972,MENCOLPNT,MPT7302B,Pants,NAVY,30,SS17,128,40
33973,MENCOLPNT,MPT7302B,Pants,NAVY,31,SS17,128,40
33974,MENCOLPNT,MPT7302B,Pants,NAVY,32,SS17,128,40
33975,MENCOLPNT,MPT7302B,Pants,NAVY,33,SS17,128,40
33976,MENCOLPNT,MPT7302B,Pants,NAVY,34,SS17,128,40
33977,MENCOLPNT,MPT7302B,Pants,NAVY,36,SS17,128,40
33978,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,28,SS17,128,40
33979,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,29,SS17,128,40
33980,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,30,SS17,128,40
33981,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,31,SS17,128,40
33982,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,32,SS17,128,40
33983,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,33,SS17,128,40
33984,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,34,SS17,128,40
33985,MENCOLPNT,MPT7302B,Pants,PALE INDIGO,36,SS17,128,40
33986,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,28,SS17,128,40
33987,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,29,SS17,128,40
33988,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,30,SS17,128,40
33989,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,31,SS17,128,40
33990,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,32,SS17,128,40
33991,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,33,SS17,128,40
33992,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,34,SS17,128,40
33993,MENCOLPNT,MPT7302B,Pants,SEA SPRAY,36,SS17,128,40
33994,MENCOLPNT,MPT7302B,Pants,FLINT GREY,28,SS17,128,40
33995,MENCOLPNT,MPT7302B,Pants,FLINT GREY,29,SS17,128,40
33996,MENCOLPNT,MPT7302B,Pants,FLINT GREY,30,SS17,128,40
33997,MENCOLPNT,MPT7302B,Pants,FLINT GREY,31,SS17,128,40
33998,MENCOLPNT,MPT7302B,Pants,FLINT GREY,32,SS17,128,40
33999,MENCOLPNT,MPT7302B,Pants,FLINT GREY,33,SS17,128,40
34000,MENCOLPNT,MPT7302B,Pants,FLINT GREY,34,SS17,128,40
34001,MENCOLPNT,MPT7302B,Pants,FLINT GREY,36,SS17,128,40
34002,MENCOLPNT,MPT7315A,Pants,BLACK,28,SS17,128,40
34003,MENCOLPNT,MPT7315A,Pants,BLACK,29,SS17,128,40
34004,MENCOLPNT,MPT7315A,Pants,BLACK,30,SS17,128,40
34005,MENCOLPNT,MPT7315A,Pants,BLACK,31,SS17,128,40
34006,MENCOLPNT,MPT7315A,Pants,BLACK,32,SS17,128,40
34007,MENCOLPNT,MPT7315A,Pants,BLACK,33,SS17,128,40
34008,MENCOLPNT,MPT7315A,Pants,BLACK,34,SS17,128,40
34009,MENCOLPNT,MPT7315A,Pants,BLACK,36,SS17,128,40
34010,MENCOLPNT,MPT7315A,Pants,MOREL,28,SS17,128,40
34011,MENCOLPNT,MPT7315A,Pants,MOREL,29,SS17,128,40
34012,MENCOLPNT,MPT7315A,Pants,MOREL,30,SS17,128,40
34013,MENCOLPNT,MPT7315A,Pants,MOREL,31,SS17,128,40
34014,MENCOLPNT,MPT7315A,Pants,MOREL,32,SS17,128,40
34015,MENCOLPNT,MPT7315A,Pants,MOREL,33,SS17,128,40
34016,MENCOLPNT,MPT7315A,Pants,MOREL,34,SS17,128,40
34017,MENCOLPNT,MPT7315A,Pants,MOREL,36,SS17,128,40
34018,MENCOLPNT,MPT7316A,Pants,BLACK,28,SS17,128,40
34019,MENCOLPNT,MPT7316A,Pants,BLACK,29,SS17,128,40
34020,MENCOLPNT,MPT7316A,Pants,BLACK,30,SS17,128,40
34021,MENCOLPNT,MPT7316A,Pants,BLACK,31,SS17,128,40
34022,MENCOLPNT,MPT7316A,Pants,BLACK,32,SS17,128,40
34023,MENCOLPNT,MPT7316A,Pants,BLACK,33,SS17,128,40
34024,MENCOLPNT,MPT7316A,Pants,BLACK,34,SS17,128,40
34025,MENCOLPNT,MPT7316A,Pants,BLACK,36,SS17,128,40
34026,MENCOLPNT,MPT7316A,Pants,NAVY,28,SS17,128,40
34027,MENCOLPNT,MPT7316A,Pants,NAVY,29,SS17,128,40
34028,MENCOLPNT,MPT7316A,Pants,NAVY,30,SS17,128,40
34029,MENCOLPNT,MPT7316A,Pants,NAVY,31,SS17,128,40
34030,MENCOLPNT,MPT7316A,Pants,NAVY,32,SS17,128,40
34031,MENCOLPNT,MPT7316A,Pants,NAVY,33,SS17,128,40
34032,MENCOLPNT,MPT7316A,Pants,NAVY,34,SS17,128,40
34033,MENCOLPNT,MPT7316A,Pants,NAVY,36,SS17,128,40
34034,MENCOLPNT,MPT7316A,Pants,MOREL,28,SS17,128,40
34035,MENCOLPNT,MPT7316A,Pants,MOREL,29,SS17,128,40
34036,MENCOLPNT,MPT7316A,Pants,MOREL,30,SS17,128,40
34037,MENCOLPNT,MPT7316A,Pants,MOREL,31,SS17,128,40
34038,MENCOLPNT,MPT7316A,Pants,MOREL,32,SS17,128,40
34039,MENCOLPNT,MPT7316A,Pants,MOREL,33,SS17,128,40
34040,MENCOLPNT,MPT7316A,Pants,MOREL,34,SS17,128,40
34041,MENCOLPNT,MPT7316A,Pants,MOREL,36,SS17,128,40
34042,MENCOLSHO,MSH7350A,Pants,NAVY,28,SS17,128,40
34043,MENCOLSHO,MSH7350A,Pants,NAVY,29,SS17,128,40
34044,MENCOLSHO,MSH7350A,Pants,NAVY,30,SS17,128,40
34045,MENCOLSHO,MSH7350A,Pants,NAVY,31,SS17,128,40
34046,MENCOLSHO,MSH7350A,Pants,NAVY,32,SS17,128,40
34047,MENCOLSHO,MSH7350A,Pants,NAVY,33,SS17,128,40
34048,MENCOLSHO,MSH7350A,Pants,NAVY,34,SS17,128,40
34049,MENCOLSHO,MSH7350A,Pants,NAVY,36,SS17,128,40
34050,MENCOLSHO,MSH7350A,Pants,MOREL,28,SS17,128,40
34051,MENCOLSHO,MSH7350A,Pants,MOREL,29,SS17,128,40
34052,MENCOLSHO,MSH7350A,Pants,MOREL,30,SS17,128,40
34053,MENCOLSHO,MSH7350A,Pants,MOREL,31,SS17,128,40
34054,MENCOLSHO,MSH7350A,Pants,MOREL,32,SS17,128,40
34055,MENCOLSHO,MSH7350A,Pants,MOREL,33,SS17,128,40
34056,MENCOLSHO,MSH7350A,Pants,MOREL,34,SS17,128,40
34057,MENCOLSHO,MSH7350A,Pants,MOREL,36,SS17,128,40
34058,MENCOLSHO,MSH7350A,Pants,FLINT GREY,28,SS17,128,40
34059,MENCOLSHO,MSH7350A,Pants,FLINT GREY,29,SS17,128,40
34060,MENCOLSHO,MSH7350A,Pants,FLINT GREY,30,SS17,128,40
34061,MENCOLSHO,MSH7350A,Pants,FLINT GREY,31,SS17,128,40
34062,MENCOLSHO,MSH7350A,Pants,FLINT GREY,32,SS17,128,40
34063,MENCOLSHO,MSH7350A,Pants,FLINT GREY,33,SS17,128,40
34064,MENCOLSHO,MSH7350A,Pants,FLINT GREY,34,SS17,128,40
34065,MENCOLSHO,MSH7350A,Pants,FLINT GREY,36,SS17,128,40
34066,MENCOLSHO,MSH7330A,Pants,NAVY,28,SS17,88,27
34067,MENCOLSHO,MSH7330A,Pants,NAVY,29,SS17,88,27
34068,MENCOLSHO,MSH7330A,Pants,NAVY,30,SS17,88,27
34069,MENCOLSHO,MSH7330A,Pants,NAVY,31,SS17,88,27
34070,MENCOLSHO,MSH7330A,Pants,NAVY,32,SS17,88,27
34071,MENCOLSHO,MSH7330A,Pants,NAVY,33,SS17,88,27
34072,MENCOLSHO,MSH7330A,Pants,NAVY,34,SS17,88,27
34073,MENCOLSHO,MSH7330A,Pants,NAVY,36,SS17,88,27
34074,MENCOLSHO,MSH7330A,Pants,MOREL,28,SS17,88,27
34075,MENCOLSHO,MSH7330A,Pants,MOREL,29,SS17,88,27
34076,MENCOLSHO,MSH7330A,Pants,MOREL,30,SS17,88,27
34077,MENCOLSHO,MSH7330A,Pants,MOREL,31,SS17,88,27
34078,MENCOLSHO,MSH7330A,Pants,MOREL,32,SS17,88,27
34079,MENCOLSHO,MSH7330A,Pants,MOREL,33,SS17,88,27
34080,MENCOLSHO,MSH7330A,Pants,MOREL,34,SS17,88,27
34081,MENCOLSHO,MSH7330A,Pants,MOREL,36,SS17,88,27
34082,MENCOLSHO,MSH7330A,Pants,KHAKI,28,SS17,88,27
34083,MENCOLSHO,MSH7330A,Pants,KHAKI,29,SS17,88,27
34084,MENCOLSHO,MSH7330A,Pants,KHAKI,30,SS17,88,27
34085,MENCOLSHO,MSH7330A,Pants,KHAKI,31,SS17,88,27
34086,MENCOLSHO,MSH7330A,Pants,KHAKI,32,SS17,88,27
34087,MENCOLSHO,MSH7330A,Pants,KHAKI,33,SS17,88,27
34088,MENCOLSHO,MSH7330A,Pants,KHAKI,34,SS17,88,27
34089,MENCOLSHO,MSH7330A,Pants,KHAKI,36,SS17,88,27
34090,MENCOLSHO,MSH7330A,Pants,FLINT GREY,28,SS17,88,27
34091,MENCOLSHO,MSH7330A,Pants,FLINT GREY,29,SS17,88,27
34092,MENCOLSHO,MSH7330A,Pants,FLINT GREY,30,SS17,88,27
34093,MENCOLSHO,MSH7330A,Pants,FLINT GREY,31,SS17,88,27
34094,MENCOLSHO,MSH7330A,Pants,FLINT GREY,32,SS17,88,27
34095,MENCOLSHO,MSH7330A,Pants,FLINT GREY,33,SS17,88,27
34096,MENCOLSHO,MSH7330A,Pants,FLINT GREY,34,SS17,88,27
34097,MENCOLSHO,MSH7330A,Pants,FLINT GREY,36,SS17,88,27
34098,MENCOLSHO,MSH7330A,Pants,MAUVE,28,SS17,88,27
34099,MENCOLSHO,MSH7330A,Pants,MAUVE,29,SS17,88,27
34100,MENCOLSHO,MSH7330A,Pants,MAUVE,30,SS17,88,27
34101,MENCOLSHO,MSH7330A,Pants,MAUVE,31,SS17,88,27
34102,MENCOLSHO,MSH7330A,Pants,MAUVE,32,SS17,88,27
34103,MENCOLSHO,MSH7330A,Pants,MAUVE,33,SS17,88,27
34104,MENCOLSHO,MSH7330A,Pants,MAUVE,34,SS17,88,27
34105,MENCOLSHO,MSH7330A,Pants,MAUVE,36,SS17,88,27
34106,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,28,SS17,88,27
34107,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,29,SS17,88,27
34108,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,30,SS17,88,27
34109,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,31,SS17,88,27
34110,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,32,SS17,88,27
34111,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,33,SS17,88,27
34112,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,34,SS17,88,27
34113,MENCOLSHO,MSH7330A,Pants,SEA SPRAY,36,SS17,88,27
34114,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,28,SS17,88,27
34115,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,29,SS17,88,27
34116,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,30,SS17,88,27
34117,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,31,SS17,88,27
34118,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,32,SS17,88,27
34119,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,33,SS17,88,27
34120,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,34,SS17,88,27
34121,MENCOLSHO,MSH7330A,Pants,PALE INDIGO,36,SS17,88,27
34122,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,28,SS17,88,27
34123,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,29,SS17,88,27
34124,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,30,SS17,88,27
34125,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,31,SS17,88,27
34126,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,32,SS17,88,27
34127,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,33,SS17,88,27
34128,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,34,SS17,88,27
34129,MENCOLSHO,MSH7330A,Pants,BRIGHT WHITE,36,SS17,88,27
34130,MENCOLSHO,MSH7331B,Pants,NAVY,28,SS17,98,30
34131,MENCOLSHO,MSH7331B,Pants,NAVY,29,SS17,98,30
34132,MENCOLSHO,MSH7331B,Pants,NAVY,30,SS17,98,30
34133,MENCOLSHO,MSH7331B,Pants,NAVY,31,SS17,98,30
34134,MENCOLSHO,MSH7331B,Pants,NAVY,32,SS17,98,30
34135,MENCOLSHO,MSH7331B,Pants,NAVY,33,SS17,98,30
34136,MENCOLSHO,MSH7331B,Pants,NAVY,34,SS17,98,30
34137,MENCOLSHO,MSH7331B,Pants,NAVY,36,SS17,98,30
34138,MENCOLSHO,MSH7331B,Pants,FLINT GREY,28,SS17,98,30
34139,MENCOLSHO,MSH7331B,Pants,FLINT GREY,29,SS17,98,30
34140,MENCOLSHO,MSH7331B,Pants,FLINT GREY,30,SS17,98,30
34141,MENCOLSHO,MSH7331B,Pants,FLINT GREY,31,SS17,98,30
34142,MENCOLSHO,MSH7331B,Pants,FLINT GREY,32,SS17,98,30
34143,MENCOLSHO,MSH7331B,Pants,FLINT GREY,33,SS17,98,30
34144,MENCOLSHO,MSH7331B,Pants,FLINT GREY,34,SS17,98,30
34145,MENCOLSHO,MSH7331B,Pants,FLINT GREY,36,SS17,98,30
34146,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,28,SS17,98,30
34147,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,29,SS17,98,30
34148,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,30,SS17,98,30
34149,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,31,SS17,98,30
34150,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,32,SS17,98,30
34151,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,33,SS17,98,30
34152,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,34,SS17,98,30
34153,MENCOLSHO,MSH7331B,Pants,PALE INDIGO,36,SS17,98,30
34154,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,28,SS17,98,30
34155,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,29,SS17,98,30
34156,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,30,SS17,98,30
34157,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,31,SS17,98,30
34158,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,32,SS17,98,30
34159,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,33,SS17,98,30
34160,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,34,SS17,98,30
34161,MENCOLSHO,MSH7331B,Pants,BRIGHT WHITE,36,SS17,98,30
34162,MENCOLSHO,MSH7332I,Pants,KHAKI,28,SS17,88,27
34163,MENCOLSHO,MSH7332I,Pants,KHAKI,29,SS17,88,27
34164,MENCOLSHO,MSH7332I,Pants,KHAKI,30,SS17,88,27
34165,MENCOLSHO,MSH7332I,Pants,KHAKI,31,SS17,88,27
34166,MENCOLSHO,MSH7332I,Pants,KHAKI,32,SS17,88,27
34167,MENCOLSHO,MSH7332I,Pants,KHAKI,33,SS17,88,27
34168,MENCOLSHO,MSH7332I,Pants,KHAKI,34,SS17,88,27
34169,MENCOLSHO,MSH7332I,Pants,KHAKI,36,SS17,88,27
34170,MENCOLSHO,MSH7332I,Pants,FLINT GREY,28,SS17,88,27
34171,MENCOLSHO,MSH7332I,Pants,FLINT GREY,29,SS17,88,27
34172,MENCOLSHO,MSH7332I,Pants,FLINT GREY,30,SS17,88,27
34173,MENCOLSHO,MSH7332I,Pants,FLINT GREY,31,SS17,88,27
34174,MENCOLSHO,MSH7332I,Pants,FLINT GREY,32,SS17,88,27
34175,MENCOLSHO,MSH7332I,Pants,FLINT GREY,33,SS17,88,27
34176,MENCOLSHO,MSH7332I,Pants,FLINT GREY,34,SS17,88,27
34177,MENCOLSHO,MSH7332I,Pants,FLINT GREY,36,SS17,88,27
34178,MENCOLSHO,MSH7332I,Pants,MAUVE,28,SS17,88,27
34179,MENCOLSHO,MSH7332I,Pants,MAUVE,29,SS17,88,27
34180,MENCOLSHO,MSH7332I,Pants,MAUVE,30,SS17,88,27
34181,MENCOLSHO,MSH7332I,Pants,MAUVE,31,SS17,88,27
34182,MENCOLSHO,MSH7332I,Pants,MAUVE,32,SS17,88,27
34183,MENCOLSHO,MSH7332I,Pants,MAUVE,33,SS17,88,27
34184,MENCOLSHO,MSH7332I,Pants,MAUVE,34,SS17,88,27
34185,MENCOLSHO,MSH7332I,Pants,MAUVE,36,SS17,88,27
34186,MENCOLSHO,MSH7332I,Pants,SEA SPRAY,28,SS17,88,27
34187,MENCOLSHO,MSH7332I,Pants,SEA SPRAY,29,SS17,88,27
